,Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio,negativemdeberta,positivemdeberta,sentiment_labelmdeberta,negativedeberta,positivedeberta,sentiment_labeldeberta,negativeroberta,positiveroberta,sentiment_labelroberta,negativebart,positivebart,sentiment_labelbart
119,768568061544849408,aladroqe,@adri_buzo @FulgenLison Nop. Pero ahora me queda más claro el asunto  Gracias !,2016-08-24 21:57:59,es,positive,nop ahora queda claro asunto gracias,0.33386626839637756,0.6661336421966553,positive,0.4989723563194275,0.5010275840759277,positive,0.2868683338165283,0.7131316065788269,positive,0.4471244215965271,0.5528755187988281,positive
120,768572230292869120,jbartolomero,"@yolanday_y @el_pais Tras 72.000 años de viaje, conformate con que haya moléculas de Potasio y estén buenas ",2016-08-24 22:14:33,es,positive,tras 72000 años viaje conformate moléculas potasio buenas,0.27070966362953186,0.7292903065681458,positive,0.2695155143737793,0.7304844260215759,positive,0.27753058075904846,0.7224694490432739,positive,0.27683138847351074,0.723168671131134,positive
121,768571999690031104,JacoCorrea,@mafolu2 no creas. Pero me gusta tener a la gente engañada  @GranCTimes,2016-08-24 22:13:38,es,positive,creas gusta tener gente engañada,0.571215033531189,0.42878496646881104,negative,0.30069559812545776,0.6993044018745422,positive,0.29018357396125793,0.7098163962364197,positive,0.27032989263534546,0.7296700477600098,positive
122,768571461900591104,girlxfatale,Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga ,2016-08-24 22:11:30,es,negative,ido cenar mar cristal inflado duele barriga,0.7239059805870056,0.2760940492153168,negative,0.7303946018218994,0.26960545778274536,negative,0.5127573609352112,0.48724260926246643,negative,0.5774790048599243,0.42252102494239807,negative
123,768597310351765504,EvilVerso,"Mira que soy pesimista a maza, pero odio que la gente sea TAAAAN pesimista ",2016-08-24 23:54:13,es,negative,mira pesimista maza odio gente taaaan pesimista,0.7296839952468872,0.2703160047531128,negative,0.730957567691803,0.2690424621105194,negative,0.4050254225730896,0.5949746370315552,positive,0.4887833297252655,0.5112166404724121,positive
124,768489417107443712,analisisalcubo,"@vanderhast Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",2016-08-24 16:45:29,es,positive,jajajaja cuanto salga bucle infinito casa imprimo mapas dos estreno,0.38341277837753296,0.616587221622467,positive,0.39125967025756836,0.6087403297424316,positive,0.4316655695438385,0.5683344006538391,positive,0.494614839553833,0.5053852200508118,positive
125,768463313801969664,elevenfemixunga,"@VioletaTrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar ",2016-08-24 15:01:46,es,negative,resigno alguna gente si creen personaje dispuestos escuchar,0.48448652029037476,0.5155134797096252,positive,0.5799582600593567,0.4200417697429657,negative,0.662712037563324,0.33728787302970886,negative,0.7160871624946594,0.28391286730766296,negative
126,768487936274882560,Kristensanzz,"Voy a estar unos días desaparecida, me estoy quedando sin gigas jajajja  q vida + triste !!! Me voy al parque con los perros..",2016-08-24 16:39:36,es,negative,voy días desaparecida quedando gigas jajajja q vida triste voy parque perros,0.7247804999351501,0.27521952986717224,negative,0.7310044169425964,0.26899558305740356,negative,0.6119693517684937,0.3880305886268616,negative,0.7304342985153198,0.2695656716823578,negative
127,768487818343612416,wastinglove___,Tener las piernas llenas de picaduras de mosquitos que parecen heridas NO ME HACE GRACIA. ,2016-08-24 16:39:08,es,negative,tener piernas llenas picaduras mosquitos parecen heridas hace gracia,0.2717978060245514,0.7282021641731262,positive,0.29279154539108276,0.7072084546089172,positive,0.5067741870880127,0.4932258427143097,negative,0.5746793150901794,0.42532065510749817,negative
128,768501514725912576,EmilioMarquez,"@Mercadolibre Enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo ",2016-08-24 17:33:33,es,positive,enhorabuena geniales resultados económicos récord trimestre pasado hacéis gran trabajo,0.2690909802913666,0.7309090495109558,positive,0.26898226141929626,0.7310177683830261,positive,0.27385106682777405,0.7261489033699036,positive,0.26951757073402405,0.7304823994636536,positive
129,768498804526055424,MarioG_91,Hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima ,2016-08-24 17:22:47,es,negative,exposición cuadros estropeandose agua aire acondicionado cae encima,0.6753212809562683,0.3246787190437317,negative,0.5549587607383728,0.4450412392616272,negative,0.5371860265731812,0.46281397342681885,negative,0.7157511711120605,0.28424888849258423,negative
130,768498608870219776,Trapperpark,"@CrimsonGhost__ Tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres ",2016-08-24 17:22:01,es,negative,tio entonces piensas mosca insulto creo irrespetuoso pobres,0.7300796508789062,0.26992034912109375,negative,0.7295942902565002,0.27040570974349976,negative,0.715046763420105,0.284953236579895,negative,0.730024516582489,0.2699754536151886,negative
131,768497936351232002,Chavestoteles,lo malo es que faltaba su mid y acabaron haciendo remake ,2016-08-24 17:19:20,es,negative,malo faltaba mid acabaron haciendo remake,0.7236740589141846,0.2763259708881378,negative,0.7304856181144714,0.26951438188552856,negative,0.7064625024795532,0.2935374677181244,negative,0.6817055940628052,0.3182944357395172,negative
132,768497668347850752,SoniaCasGo,@Diego_FDM @el_pais La noticia perfecta para #NotasDelMisterio ,2016-08-24 17:18:16,es,positive,noticia perfecta notasdelmisterio,0.2694299519062042,0.7305700182914734,positive,0.2690129578113556,0.7309870719909668,positive,0.2795451283454895,0.7204548120498657,positive,0.2753412127494812,0.7246587872505188,positive
133,768479078072606720,LauraChotis,Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...,2016-08-24 16:04:24,es,positive,hoy toca escuchar miguelrios grandes artistas insurrección,0.4233652651309967,0.5766347050666809,positive,0.27655303478240967,0.7234469056129456,positive,0.379050612449646,0.620949387550354,positive,0.32651180028915405,0.673488199710846,positive
134,768506487555690496,jarq44,"@juliojota96 Perdóname la maldad, Julio, que sabes q te quiero, pero borrándose del AMI se combate al menos a los separatas    ",2016-08-24 17:53:19,es,positive,perdóname maldad julio sabes q quiero borrándose ami combate menos separatas,0.7223253846168518,0.2776746153831482,negative,0.7260284423828125,0.2739715278148651,negative,0.7073885798454285,0.29261136054992676,negative,0.7228361368179321,0.27716389298439026,negative
135,768470879906979840,MissMcHaggis,"@miguelagaiteiro @cultrun @lozanoirene Si hay que pecar de algo, que sea de ser buena gente! ",2016-08-24 15:31:49,es,positive,si pecar ser buena gente,0.33507826924324036,0.6649217009544373,positive,0.2692163288593292,0.7307835817337036,positive,0.2813395857810974,0.7186604142189026,positive,0.2699381709098816,0.7300618886947632,positive
136,768470471616659456,buenopin,"@JuakyB me quedo tranquilo entonces, pero iré mirando la opción del coche ",2016-08-24 15:30:12,es,positive,quedo tranquilo entonces iré mirando opción coche,0.3517463505268097,0.6482536196708679,positive,0.4992179572582245,0.5007819533348083,positive,0.4221903681755066,0.5778095722198486,positive,0.28950247168540955,0.7104974985122681,positive
137,768469401368748032,Jess_BipOlateD,Mi puto novio me ignora y quiero saber si hay un chino cerca de la biblioteca ,2016-08-24 15:25:57,es,negative,puto novio ignora quiero saber si chino cerca biblioteca,0.6508873701095581,0.3491125702857971,negative,0.7282401919364929,0.27175983786582947,negative,0.6478179097175598,0.3521820604801178,negative,0.5641043186187744,0.4358956515789032,negative
138,768519871726518276,TheFuryoStyle,He salido de casa sin ir al baño y me estoy meando como una persona mayor ,2016-08-24 18:46:30,es,negative,salido casa ir baño meando persona mayor,0.6304510831832886,0.3695489764213562,negative,0.49990272521972656,0.5000972747802734,positive,0.4679691791534424,0.5320307612419128,positive,0.4966847896575928,0.5033151507377625,positive
139,768515769579823104,ViajeMapache,"@ferdiazgil @FranDguez sí, lo he leído  ese templo grande es el que he puesto en IG. Ha perdido su parte superior y está inaccesible",2016-08-24 18:30:12,es,negative,leído templo grande puesto ig perdido parte superior inaccesible,0.5700956583023071,0.4299042820930481,negative,0.5088417530059814,0.49115830659866333,negative,0.7057013511657715,0.2942986488342285,negative,0.7217629551887512,0.2782370448112488,negative
140,768515256079482881,deOxidano,"@AdriMarinaB Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación. ",2016-08-24 18:28:10,es,negative,así gusta cada cosa ccaa así dejamos cargar culpas querida nación,0.30607056617736816,0.6939294934272766,positive,0.3934629261493683,0.6065371036529541,positive,0.2994327247142792,0.7005673050880432,positive,0.27024972438812256,0.7297502756118774,positive
141,768493798049611776,amarowalker,"@ManudeOrleans pues yo no hay manera, y eso que tengo recuerdo lejano y de stats tengo una media de 69-70 ",2016-08-24 17:02:54,es,negative,pues manera recuerdo lejano stats media 6970,0.5580323338508606,0.44196760654449463,negative,0.49265214800834656,0.507347822189331,positive,0.4275786578655243,0.5724213123321533,positive,0.6357062458992004,0.36429375410079956,negative
142,768493600846012416,DE_ZETA_TE,"@pobrezacero @nuevatribuna @ruthtoledano @FelipeAlcarazM @carlosbardem @carnecrudaradio @agarzon @cayo_lara Vamos mal, no... peor ",2016-08-24 17:02:07,es,negative,vamos mal peor,0.7294436693191528,0.27055636048316956,negative,0.7310059070587158,0.2689940631389618,negative,0.7297567129135132,0.2702433168888092,negative,0.7304942011833191,0.2695058584213257,negative
143,768516996514377729,grierfully,Silvia pesada deja de dar rt que me sale doble notificación ,2016-08-24 18:35:04,es,negative,silvia pesada deja dar rt sale doble notificación,0.5323720574378967,0.46762797236442566,negative,0.5043102502822876,0.4956897795200348,negative,0.5189366340637207,0.4810633361339569,negative,0.6737176775932312,0.3262823522090912,negative
144,768494796826632192,kolontai1959,"@concht1 pero nos hemos desmovilizado, Concha. Nosotros/as solas dejamos las calles. Así nos va  @CiudadanosCs",2016-08-24 17:06:52,es,negative,desmovilizado concha nosotrosas solas dejamos calles así va,0.4959661364555359,0.5040338635444641,positive,0.7121652364730835,0.2878347337245941,negative,0.7231801152229309,0.2768198549747467,negative,0.5159690976142883,0.48403093218803406,negative
145,768521153002569728,AleGaaaarcia_,en realidá é algo duro de asimilar ni el alcohol me ayuda ,2016-08-24 18:51:35,es,negative,realidá é duro asimilar alcohol ayuda,0.6714764833450317,0.3285234868526459,negative,0.6914536356925964,0.3085462749004364,negative,0.7198132276535034,0.28018680214881897,negative,0.6653838753700256,0.33461612462997437,negative
146,768520829688770560,iMisut,@Boardgametotal los ábacos si están permitidos. Sobre todo porque la mayoría no saben usarlo ,2016-08-24 18:50:18,es,negative,ábacos si permitidos mayoría saben usarlo,0.44094064831733704,0.5590593814849854,positive,0.39534100890159607,0.6046590805053711,positive,0.4593092203140259,0.5406907796859741,positive,0.42991381883621216,0.5700862407684326,positive
147,768491722116587520,jimmypons,@beautyblog_es @isasaweis @_ANAMILAN_ ohhhhh eso tiene que ser muy divertido  me imagino que los hombres están vetados no?😀😀😀,2016-08-24 16:54:39,es,positive,ohhhhh ser divertido imagino hombres vetados,0.3318142890930176,0.6681857109069824,positive,0.2699821889400482,0.7300177812576294,positive,0.3071419298648834,0.692858099937439,positive,0.7246395945549011,0.2753603756427765,negative
148,767473312087805952,hescentia,tio os quiero mil a los que me habéis hablado ,2016-08-21 21:27:51,es,positive,tio quiero mil hablado,0.4756810665130615,0.5243189930915833,positive,0.4622088670730591,0.5377911329269409,positive,0.34577468037605286,0.6542253494262695,positive,0.29077860713005066,0.709221363067627,positive
149,767473068793004033,melloncolliew,@peroquedicesss en realidad es hipócrita todo eso como la camiseta esa de femimism del hym pero creo que en la vida cotidiana algo hace ,2016-08-21 21:26:53,es,negative,realidad hipócrita camiseta femimism hym creo vida cotidiana hace,0.7277336120605469,0.2722663879394531,negative,0.5522810816764832,0.44771888852119446,negative,0.3329487442970276,0.6670511960983276,positive,0.5062696933746338,0.4937303066253662,negative
150,767536972952928256,misxntropia,"Había un hombre en la calle.
Estornudó y yo desde la ventana le he dicho ""salud""
Me miró mal y siguió caminando 
",2016-08-22 01:40:49,es,negative,hombre calle estornudó ventana dicho salud miró mal siguió caminando,0.7287473678588867,0.27125266194343567,negative,0.7300591468811035,0.2699408531188965,negative,0.7195268273353577,0.28047314286231995,negative,0.5985684990882874,0.40143147110939026,negative
151,767531479207411712,JMontalvo98,"Me veis en persona, no me saludais y luego me hablais para decirme que me habeis visto ",2016-08-22 01:18:59,es,negative,veis persona saludais luego hablais decirme habeis visto,0.30230197310447693,0.6976980566978455,positive,0.4755639433860779,0.5244361162185669,positive,0.31181278824806213,0.6881872415542603,positive,0.28011900186538696,0.7198809385299683,positive
152,767531452686893056,Martuskiya,"@BlasAuryn si es que no puedo olvidar cuando te viii, imposible. Que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui ❣️💞",2016-08-22 01:18:53,es,positive,si puedo olvidar viii imposible resumiendo puedo olvidar haré jamás chiqui,0.6243659257888794,0.3756340444087982,negative,0.7283362150192261,0.2716637849807739,negative,0.5758614540100098,0.4241385757923126,negative,0.7207615375518799,0.2792384624481201,negative
153,767692725340831745,RaimonDuran,"@DTM_Spain    En las carreras es al revé a más interés, más coches  ... pero tú mismo lo dices, es una empresa, aunque se venda ...",2016-08-22 11:59:43,es,positive,carreras revé interés coches mismo dices empresa aunque venda,0.40697553753852844,0.5930244326591492,positive,0.2779597043991089,0.7220402956008911,positive,0.4688979983329773,0.5311020612716675,positive,0.6180565357208252,0.3819435238838196,negative
154,767692611129868288,kolontai1959,@Garcaterra estoy total y absolutamente desesperanzada  @ahorapodemos,2016-08-22 11:59:16,es,negative,total absolutamente desesperanzada,0.7300287485122681,0.26997122168540955,negative,0.731015682220459,0.26898428797721863,negative,0.729434609413147,0.270565390586853,negative,0.7305322289466858,0.2694678008556366,negative
155,767692240437338112,AlexysFlinG,"@Sorayita_push Bien bien, si estan celebrando un cumpleaños, si todos nacieron el mismo dia hahahahahahha al menos son dos capítulos ",2016-08-22 11:57:47,es,positive,bien bien si estan celebrando cumpleaños si nacieron mismo dia hahahahahahha menos dos capítulos,0.27384793758392334,0.7261520624160767,positive,0.41303178668022156,0.586968183517456,positive,0.2877199947834015,0.7122799754142761,positive,0.2832804024219513,0.7167195677757263,positive
156,767700081353064448,NenyBeck,"@Betvs_19 cucha, una independentista escribiendo en español!! Por muy del Barça que soy, te vas a buscar la vida  grassias.",2016-08-22 12:28:57,es,negative,cucha independentista escribiendo español barça vas buscar vida grassias,0.6978919506072998,0.3021080195903778,negative,0.49843332171440125,0.5015667080879211,positive,0.436252236366272,0.5637478232383728,positive,0.45275068283081055,0.5472493171691895,positive
157,767699067182940160,antonio26084975,Porque son tan manipulables los pequeños ? Y porque no ven a su padre igual que a su madre ? Triste ,2016-08-22 12:24:55,es,negative,tan manipulables pequeños ven padre igual madre triste,0.7130447626113892,0.28695523738861084,negative,0.7309949994087219,0.2690050005912781,negative,0.7072160840034485,0.2927839756011963,negative,0.7297353148460388,0.27026471495628357,negative
158,767699027089584128,RPRiddick33,@ApoyoCR7 Muy chulas esas gafas Paula  Y lo de guapa es talento innato tuyo :,2016-08-22 12:24:45,es,positive,chulas gafas paula guapa talento innato,0.2770797610282898,0.722920298576355,positive,0.2690807580947876,0.7309192419052124,positive,0.30482685565948486,0.6951730847358704,positive,0.48099571466445923,0.5190042853355408,positive
159,767725883432009728,bradpitto00,Esta tarde me voy a comprar un juego que estuve esperando muchísimo tiempo... posiblemente lo suba esta tarde-noche  Yoshi aparece ,2016-08-22 14:11:28,es,positive,tarde voy comprar juego esperando muchísimo tiempo posiblemente suba tardenoche yoshi aparece,0.38162660598754883,0.618373453617096,positive,0.500500500202179,0.4994994103908539,negative,0.4360356628894806,0.563964307308197,positive,0.38923120498657227,0.6107687950134277,positive
160,767725615751593984,MachiNimaCDS,"Qué depresión me entra, de seguro gana gente que solo dio RT porque sí, por probar suerte y no verdaderos fans ",2016-08-22 14:10:25,es,negative,depresión entra seguro gana gente solo dio rt probar suerte verdaderos fans,0.7290893197059631,0.27091068029403687,negative,0.4924967586994171,0.5075032114982605,positive,0.7262604832649231,0.2737395465373993,negative,0.4315222501754761,0.5684777498245239,positive
161,767725383185788928,JORDI_RRPP,"Gracias Victorerubio por recomendarme el seguimiento de @MandalaBeach. Artistas de talla internacional, monólogos y musica en directo ",2016-08-22 14:09:29,es,positive,gracias victorerubio recomendarme seguimiento artistas talla internacional monólogos musica directo,0.3057591915130615,0.6942408680915833,positive,0.2709347605705261,0.7290651798248291,positive,0.282513290643692,0.7174867391586304,positive,0.2706882953643799,0.7293117642402649,positive
162,767725063806345216,Fran87bcn,@sabrygarciarena Muy sexy Sabrina! Besitos y feliz día! ,2016-08-22 14:08:13,es,positive,sexy sabrina besitos feliz día,0.2731633186340332,0.7268366813659668,positive,0.26969632506370544,0.7303037047386169,positive,0.27369871735572815,0.7263013124465942,positive,0.26939454674720764,0.7306054830551147,positive
163,767728214835924992,orem9,@RyFsw jajajaja.... eso es una indirecta  preparate #F que quiere reformar el baño,2016-08-22 14:20:44,es,negative,jajajaja indirecta preparate f quiere reformar baño,0.4846196174621582,0.5153803825378418,positive,0.3800220787525177,0.6199779510498047,positive,0.4210711717605591,0.5789288282394409,positive,0.6154486536979675,0.38455140590667725,negative
164,767727445663424512,porcelita20,WORK FROM HOME!! Sería espectacular y poder verlas más!  #ConMTVal727Tour,2016-08-22 14:17:41,es,positive,work from home espectacular poder verlas conmtval727tour,0.27486658096313477,0.72513347864151,positive,0.2690994143486023,0.7309005856513977,positive,0.28689926862716675,0.713100790977478,positive,0.27270230650901794,0.7272977232933044,positive
165,767727410645176320,ClaraFerrod21,"Esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido ",2016-08-22 14:17:33,es,negative,bien tener hermanos siempre decida ser subnormal perdido,0.6268220543861389,0.3731779158115387,negative,0.5914804935455322,0.4085195064544678,negative,0.7122800946235657,0.2877199351787567,negative,0.6623402833938599,0.33765971660614014,negative
166,767731763766525952,GonzaloAscanio,@DiegoPajaron @miguel_prat doble sub-campeón de Europa  algo es algo jaja,2016-08-22 14:34:50,es,positive,doble subcampeón europa jaja,0.39987441897392273,0.6001255512237549,positive,0.27085214853286743,0.7291479110717773,positive,0.5231346487998962,0.47686535120010376,negative,0.521271824836731,0.47872817516326904,negative
167,767731358739402752,gemma_camacho,@LuisFBonilla @isabelsevilla9 @adirecto @peichsantana Ole los buenos almerienses!!!! Mil besitos!!!! ,2016-08-22 14:33:14,es,positive,ole buenos almerienses mil besitos,0.27053481340408325,0.7294651865959167,positive,0.26899638772010803,0.7310035824775696,positive,0.27149510383605957,0.7285048365592957,positive,0.27026301622390747,0.7297370433807373,positive
168,767723670479536128,CucuFaiter,"@DieRaposa @DrXaverius y otros biólogos como él se sentirán complacidos.

¡Mola mucho! ",2016-08-22 14:02:41,es,positive,biólogos sentirán complacidos mola,0.2720273435115814,0.7279726266860962,positive,0.2693430781364441,0.7306569218635559,positive,0.39104899764060974,0.6089509725570679,positive,0.7288703918457031,0.27112963795661926,negative
169,767733403785584640,AurynerdeunER,"Estás haciendo MUY feliz a todo mi tl,yo también quiero que me sigas  @BlasAuryn",2016-08-22 14:41:21,es,positive,haciendo feliz tlyo quiero sigas,0.270794540643692,0.7292054295539856,positive,0.2690262496471405,0.7309737801551819,positive,0.27211251854896545,0.7278875112533569,positive,0.2694680094718933,0.7305319905281067,positive
170,767733229231153152,anrv90,"@iruri gracias, ya eran necesarias tras un duro año de trabajo  ¿has cogido tú ya?",2016-08-22 14:40:40,es,positive,gracias necesarias tras duro año trabajo cogido,0.27709388732910156,0.7229061722755432,positive,0.2690165340900421,0.7309834361076355,positive,0.2861053943634033,0.7138946056365967,positive,0.276987761259079,0.7230122685432434,positive
171,767732992827613184,Lexucristo,"@MrMedra ay, joder, que resulta que es completamente vegana. Pues ya no me la compro. ",2016-08-22 14:39:43,es,negative,ay joder resulta completamente vegana pues compro,0.521439790725708,0.4785602390766144,negative,0.29151591658592224,0.7084840536117554,positive,0.4153994917869568,0.5846005082130432,positive,0.466670960187912,0.5333290696144104,positive
172,767751537087119360,sooyoung_mx,@__mxty Para cuando me escribes mi nombre bien precioso ,2016-08-22 15:53:25,es,negative,escribes nombre bien precioso,0.26989591121673584,0.7301041483879089,positive,0.26954466104507446,0.7304553985595703,positive,0.2924690842628479,0.7075309157371521,positive,0.2692938446998596,0.7307061553001404,positive
173,767751273294786560,iruri,"@Jabokatu yo no tengo ni idea y soy la primera que dice ""tiempo reglamentario""  pero en su día me convencieron de que estaba mal dicho.",2016-08-22 15:52:22,es,negative,idea primera dice tiempo reglamentario día convencieron mal dicho,0.7302340865135193,0.26976585388183594,negative,0.7259179353713989,0.27408212423324585,negative,0.7117168307304382,0.2882830798625946,negative,0.7268837690353394,0.27311620116233826,negative
174,768071182587494401,iruri,"@edortaramirez un click más, scroll y a veces el usuario se queda un poco colgado sin saber bien lo que tiene que hacer ",2016-08-23 13:03:34,es,negative,click scroll veces usuario queda colgado saber bien hacer,0.4612497389316559,0.5387502312660217,positive,0.5135214924812317,0.4864785075187683,negative,0.2908173203468323,0.7091826796531677,positive,0.28861507773399353,0.7113849520683289,positive
175,768070559825530881,escipion2003,"@Ronan_Coke @angelesuc1 @josecg96 @Airatarra @andarellabcn Muy triste, pero no olvidemos la inestimable colaboración del estado en ello  ",2016-08-23 13:01:06,es,negative,triste olvidemos inestimable colaboración ello,0.7206737399101257,0.27932626008987427,negative,0.7309277057647705,0.2690723240375519,negative,0.7104561924934387,0.2895437479019165,negative,0.3230360150337219,0.6769639849662781,positive
176,768070129489969152,clphoto90,@escapeofthecrow el rottweiler es precioso pero... Esta zumbadisimo y ataca  y yo muero de ganas de achucharlo,2016-08-23 12:59:23,es,negative,rottweiler precioso zumbadisimo ataca muero ganas achucharlo,0.4565443992614746,0.5434556007385254,positive,0.36810848116874695,0.6318914294242859,positive,0.6712689995765686,0.3287309408187866,negative,0.5389384627342224,0.4610615372657776,negative
177,768117878197522432,SallyWinther,@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza ,2016-08-23 16:09:07,es,negative,lleguen entender respetar malos ser obligarte comer fuerza,0.680350661277771,0.3196493089199066,negative,0.40161237120628357,0.598387598991394,positive,0.6925333738327026,0.3074667155742645,negative,0.5161067843437195,0.48389318585395813,negative
178,768117648441876480,aykrmela,"Si es que llegáis aquí desde mi Favstar del cretácico y claro, luego no me duráis ni un suspiro. Que mis neuronas no son como antes, jopé ",2016-08-23 16:08:12,es,negative,si llegáis aquí favstar cretácico claro luego duráis suspiro neuronas jopé,0.6959560513496399,0.3040439784526825,negative,0.2893314063549042,0.7106685638427734,positive,0.37885043025016785,0.6211495995521545,positive,0.27119943499565125,0.7288005352020264,positive
179,768117343599812608,Fran87bcn,@AndreaNavedo Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos! ,2016-08-23 16:07:00,es,positive,hola bella andrea maravilloso día besitos,0.27306628227233887,0.7269337177276611,positive,0.26908954977989197,0.7309104204177856,positive,0.2808127701282501,0.7191872000694275,positive,0.2693263590335846,0.730673611164093,positive
180,768116436241879040,sarashnikov,En fin estoy más sola que la una viendo como una bollera duerme y esperando como un perrito pa q me saquen a pasear ,2016-08-23 16:03:23,es,negative,fin sola viendo bollera duerme esperando perrito pa q saquen pasear,0.6130976676940918,0.3869023621082306,negative,0.5130969285964966,0.4869031310081482,negative,0.674126386642456,0.32587358355522156,negative,0.5024036765098572,0.49759629368782043,negative
181,768115910657712128,6000Atlas,"@mamarracha2000 yo los vi en el Low cost de hace 3 años y me decepcionaron, aunque dicen que lo mismo hacen una cagada o son la hostia ",2016-08-23 16:01:18,es,negative,vi low cost hace 3 años decepcionaron aunque dicen mismo hacen cagada hostia,0.7189896106719971,0.28101035952568054,negative,0.7310153841972351,0.2689845860004425,negative,0.6399634480476379,0.36003658175468445,negative,0.7266379594802856,0.27336204051971436,negative
182,768137683407343616,Klamus,@TodoMegaDrive esta vez me decanto por la japonesa. P. Me encanta la batalla de caratulas ,2016-08-23 17:27:49,es,positive,vez decanto japonesa p encanta batalla caratulas,0.2717270851135254,0.7282728552818298,positive,0.27191776037216187,0.7280822396278381,positive,0.3995969593524933,0.6004030704498291,positive,0.48733583092689514,0.5126641988754272,positive
183,768136146199142400,luisjasanchez,@kioskoAMM @gloris72 @olivares1965 @Tomasimedia @madeinLeon Gracias pero los importantes sois vosotros.  Los mediadores.  Sois muy buenos ,2016-08-23 17:21:43,es,positive,gracias importantes vosotros mediadores buenos,0.26967495679855347,0.7303249835968018,positive,0.26900920271873474,0.7309908270835876,positive,0.2710413932800293,0.7289586067199707,positive,0.2698834240436554,0.730116605758667,positive
184,768138258987573248,RORROKIKI,"@RarrochaR bien dicho Roberto,  las cosas por su nombre,  porque nadie dice cola cado ",2016-08-23 17:30:06,es,positive,bien dicho roberto cosas nombre nadie dice cola cado,0.2757510244846344,0.724249005317688,positive,0.2708006203174591,0.7291993498802185,positive,0.372481107711792,0.6275189518928528,positive,0.4552670419216156,0.5447329878807068,positive
185,768135201386065920,arual_helike,"me acaba de seguir una página para ligar por gustos musicales.
sé que estoy sola pero ",2016-08-23 17:17:57,es,negative,acaba seguir página ligar gustos musicales sé sola,0.42003849148750305,0.5799614787101746,positive,0.4963964819908142,0.5036035776138306,positive,0.38410118222236633,0.615898847579956,positive,0.2777886390686035,0.7222113013267517,positive
186,768142391639433221,NicolJapon,Tengo una hermana que con ella no me puedo aburrir jaja creo que todas las gilipolleces las ha aprendido de mí. Es como una segunda Nicky ,2016-08-23 17:46:32,es,positive,hermana puedo aburrir jaja creo todas gilipolleces aprendido segunda nicky,0.674614429473877,0.32538551092147827,negative,0.7124558091163635,0.2875441908836365,negative,0.49348464608192444,0.506515383720398,positive,0.4276138246059418,0.5723862051963806,positive
187,767835844904382464,nikoporu,@FannyGEnguix estarás super mona  cuando pueda lo miraré yo también. Me molaría grupal de 'chicas Spidey',2016-08-22 21:28:25,es,positive,super mona pueda miraré molaría grupal chicas spidey,0.27152198553085327,0.7284780144691467,positive,0.2736121714115143,0.7263877987861633,positive,0.3155578672885895,0.6844421029090881,positive,0.340298593044281,0.6597014665603638,positive
188,767875344254832644,patataconsalsa,@Polifack yo es que me asustó muy fácil con el rollo paranormal ,2016-08-23 00:05:23,es,negative,asustó fácil rollo paranormal,0.5685775876045227,0.43142250180244446,negative,0.46293896436691284,0.5370610356330872,positive,0.36042290925979614,0.6395771503448486,positive,0.34079158306121826,0.6592084169387817,positive
189,767877851848802306,KaichiZick95,"@BroomKurosawa pues descansa tío, si se pone grave la cosa no podrás jugar en muchísimo tiempo ",2016-08-23 00:15:21,es,negative,pues descansa tío si pone grave cosa podrás jugar muchísimo tiempo,0.5524181127548218,0.447581946849823,negative,0.49930915236473083,0.5006908774375916,positive,0.6864092350006104,0.31359073519706726,negative,0.7281885147094727,0.27181148529052734,negative
190,767877566992674816,HectorMann8,@cantabriamiguel @Fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon ,2016-08-23 00:14:13,es,negative,n escarmentams ver si van ser mismas encueshshtasshs eh,0.5780972838401794,0.42190277576446533,negative,0.6765733957290649,0.32342663407325745,negative,0.5252230167388916,0.4747770130634308,negative,0.5165019035339355,0.48349812626838684,negative
191,767883067952394240,crisurbano16,Sara piensa q vivo rayada xq me duermo escuchando a beret y weno ,2016-08-23 00:36:04,es,negative,sara piensa q vivo rayada xq duermo escuchando beret weno,0.7257410287857056,0.2742590010166168,negative,0.7211717963218689,0.2788282334804535,negative,0.5140108466148376,0.48598915338516235,negative,0.43655556440353394,0.5634444355964661,positive
